Wed, Apr 20, 2022
3:22:35 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
126.6450000	122.7900009	0.0007055	0.0007200	0.0007037	0.0006315	-0.0006999	-0.0007200	-0.0006970	-0.0006279	0.2082689	0.2507648	0.0424293	-0.0276842	-0.2081401	-0.2562746	-0.0457896	0.0299308
127.9150000	-2876.0000000	0.0005229	0.0005405	0.0005205	0.0004694	-0.0005196	-0.0005362	-0.0005170	-0.0004670	0.2051815	0.2411692	-0.3103184	-0.3474597	-0.2052885	-0.2447542	0.3069750	0.3508607
129.4950000	3078.0000000	0.0005116	0.0005278	0.0005101	0.0004582	-0.0005077	-0.0005252	-0.0005050	-0.0004573	0.2029812	0.2586895	0.3802851	0.2744192	-0.2024882	-0.2628624	-0.3837613	-0.2726371
130.7800000	122.6699982	0.0006575	0.0006796	0.0006560	0.0005885	-0.0006525	-0.0006747	-0.0006500	-0.0005855	0.2083932	0.2538863	0.0422512	-0.0282266	-0.2082936	-0.2576038	-0.0457020	0.0305795
132.0400000	-2876.0000000	0.0004944	0.0005110	0.0004923	0.0004435	-0.0004913	-0.0005070	-0.0004889	-0.0004414	0.2057669	0.2423573	-0.2931412	-0.3322309	-0.2059359	-0.2461990	0.2898202	0.3358507
133.6150000	3078.0000000	0.0004840	0.0004992	0.0004826	0.0004332	-0.0004803	-0.0004968	-0.0004777	-0.0004323	0.2036817	0.2591753	0.3639429	0.2591995	-0.2032236	-0.2636157	-0.3676420	-0.2572257
135.0600000	122.7500000	0.0006129	0.0006333	0.0006115	0.0005483	-0.0006082	-0.0006288	-0.0006058	-0.0005456	0.2085057	0.2541567	0.0421586	-0.0287346	-0.2084420	-0.2580971	-0.0456935	0.0312332
136.4600000	-2875.0000000	0.0004662	0.0004817	0.0004643	0.0004180	-0.0004633	-0.0004781	-0.0004610	-0.0004160	0.2062978	0.2435049	-0.2761811	-0.3172431	-0.2065298	-0.2476104	0.2728366	0.3210365
138.1700000	3077.0000000	0.0004555	0.0004698	0.0004543	0.0004076	-0.0004521	-0.0004677	-0.0004498	-0.0004069	0.2043598	0.2596554	0.3472545	0.2436551	-0.2039263	-0.2643830	-0.3513351	-0.2416170
139.4500000	122.6600037	0.0005706	0.0005895	0.0005695	0.0005104	-0.0005665	-0.0005856	-0.0005643	-0.0005082	0.2086042	0.2544289	0.0420580	-0.0292891	-0.2085852	-0.2586144	-0.0457113	0.0319178
140.7150000	-2875.0000000	0.0004407	0.0004553	0.0004391	0.0003950	-0.0004381	-0.0004521	-0.0004360	-0.0003933	0.2067320	0.2445025	-0.2609804	-0.3038559	-0.2070287	-0.2488715	0.2576640	0.3079556
142.2800000	3077.0000000	0.0004319	0.0004453	0.0004308	0.0003862	-0.0004286	-0.0004433	-0.0004264	-0.0003855	0.2048690	0.2600262	0.3333857	0.2306689	-0.2044847	-0.2650430	-0.3376949	-0.2284723
143.5300000	122.6900024	0.0005350	0.0005526	0.0005340	0.0004783	-0.0005310	-0.0005488	-0.0005288	-0.0004762	0.2086833	0.2546724	0.0420104	-0.0297731	-0.2087083	-0.2590966	-0.0457898	0.0325372
144.8450000	-2874.0000000	0.0004178	0.0004316	0.0004164	0.0003743	-0.0004154	-0.0004286	-0.0004134	-0.0003728	0.2070726	0.2453489	-0.2473228	-0.2918389	-0.2074492	-0.2500151	0.2439573	0.2961749
146.4200000	3077.0000000	0.0004094	0.0004220	0.0004085	0.0003659	-0.0004064	-0.0004203	-0.0004044	-0.0003655	0.2053302	0.2603593	0.3203399	0.2184822	-0.2049685	-0.2656456	-0.3250085	-0.2161916
147.6850000	122.7600021	0.0005014	0.0005178	0.0005007	0.0004483	-0.0004979	-0.0005147	-0.0004961	-0.0004467	0.2087476	0.2549091	0.0419633	-0.0302403	-0.2088229	-0.2595996	-0.0459029	0.0330867
148.9800000	-2874.0000000	0.0003963	0.0004093	0.0003951	0.0003548	-0.0003940	-0.0004066	-0.0003922	-0.0003535	0.2073624	0.2460987	-0.2345648	-0.2805882	-0.2078235	-0.2510703	0.2310977	0.2851153
150.7050000	3077.0000000	0.0003876	0.0003995	0.0003869	0.0003464	-0.0003848	-0.0003982	-0.0003830	-0.0003461	0.2057377	0.2606366	0.3077136	0.2067139	-0.2054183	-0.2662564	-0.3127304	-0.2042627
152.1100000	122.7300034	0.0004687	0.0004838	0.0004681	0.0004188	-0.0004654	-0.0004810	-0.0004637	-0.0004175	0.2088176	0.2551370	0.0418851	-0.0307057	-0.2089368	-0.2601935	-0.0460197	0.0338076
153.3800000	-2874.0000000	0.0003748	0.0003870	0.0003738	0.0003355	-0.0003726	-0.0003846	-0.0003710	-0.0003344	0.2076212	0.2467989	-0.2218694	-0.2693749	-0.2081843	-0.2521992	0.2183397	0.2743659
154.9800000	3076.0000000	0.0003674	0.0003786	0.0003668	0.0003281	-0.0003647	-0.0003774	-0.0003631	-0.0003280	0.2060835	0.2608786	0.2959704	0.1957251	-0.2058169	-0.2669443	-0.3014037	-0.1931663
156.2650000	122.7099991	0.0004406	0.0004549	0.0004403	0.0003938	-0.0004377	-0.0004525	-0.0004362	-0.0003927	0.2088423	0.2553302	0.0418368	-0.0311365	-0.2090397	-0.2607232	-0.0461821	0.0343938
157.5600000	-2873.0000000	0.0003563	0.0003679	0.0003556	0.0003188	-0.0003543	-0.0003658	-0.0003529	-0.0003180	0.2077768	0.2473656	-0.2109641	-0.2597688	-0.2084630	-0.2531617	0.2073382	0.2652062
159.1300000	3076.0000000	0.0003497	0.0003604	0.0003494	0.0003123	-0.0003473	-0.0003593	-0.0003458	-0.0003123	0.2063403	0.2610730	0.2858079	0.1861858	-0.2061339	-0.2676778	-0.2916339	-0.1833734
160.4150000	122.6600037	0.0004159	0.0004294	0.0004158	0.0003717	-0.0004132	-0.0004273	-0.0004119	-0.0003708	0.2088416	0.2555023	0.0418274	-0.0315425	-0.2091256	-0.2612968	-0.0463636	0.0350444
161.6850000	-2873.0000000	0.0003396	0.0003507	0.0003391	0.0003038	-0.0003377	-0.0003488	-0.0003365	-0.0003031	0.2078713	0.2478394	-0.2011047	-0.2510974	-0.2087016	-0.2540725	0.1973977	0.2569914
163.3250000	3075.0000000	0.0003334	0.0003436	0.0003333	0.0002977	-0.0003312	-0.0003427	-0.0003299	-0.0002978	0.2065434	0.2612357	0.2764553	0.1773561	-0.2064039	-0.2683291	-0.2826770	-0.1743710
164.5750000	122.7099991	0.0003932	0.0004059	0.0003933	0.0003514	-0.0003908	-0.0004042	-0.0003897	-0.0003508	0.2088200	0.2556478	0.0418473	-0.0319299	-0.2092033	-0.2618809	-0.0465747	0.0356805
165.8550000	-2873.0000000	0.0003242	0.0003347	0.0003239	0.0002899	-0.0003224	-0.0003330	-0.0003213	-0.0002894	0.2079145	0.2482371	-0.1919294	-0.2430510	-0.2089100	-0.2549565	0.1881467	0.2494392
167.4400000	3075.0000000	0.0003184	0.0003282	0.0003185	0.0002843	-0.0003164	-0.0003275	-0.0003153	-0.0002846	0.2066883	0.2613542	0.2678601	0.1692235	-0.2066302	-0.2689014	-0.2744743	-0.1661057
168.7250000	122.6900024	0.0003725	0.0003845	0.0003728	0.0003329	-0.0003703	-0.0003830	-0.0003693	-0.0003323	0.2087669	0.2557611	0.0418752	-0.0322778	-0.2092521	-0.2624850	-0.0468102	0.0363722
170.0800000	-2872.0000000	0.0003094	0.0003194	0.0003093	0.0002766	-0.0003077	-0.0003179	-0.0003068	-0.0002762	0.2079047	0.2485757	-0.1831234	-0.2352915	-0.2090607	-0.2558308	0.1792029	0.2422587
171.6600000	3075.0000000	0.0003037	0.0003130	0.0003039	0.0002711	-0.0003016	-0.0003124	-0.0003007	-0.0002714	0.2067967	0.2614400	0.2592892	0.1611186	-0.2067860	-0.2696218	-0.2663635	-0.1577338
172.9500000	122.7600021	0.0003523	0.0003636	0.0003527	0.0003146	-0.0003500	-0.0003621	-0.0003492	-0.0003143	0.2086843	0.2558452	0.0418856	-0.0326149	-0.2092509	-0.2631541	-0.0471030	0.0371195
174.2350000	-2872.0000000	0.0002952	0.0003048	0.0002953	0.0002639	-0.0002935	-0.0003033	-0.0002928	-0.0002635	0.2078544	0.2488455	-0.1746503	-0.2277812	-0.2091539	-0.2567150	0.1705274	0.2354101
175.9650000	3074.0000000	0.0002894	0.0002982	0.0002899	0.0002583	-0.0002875	-0.0002978	-0.0002868	-0.0002587	0.2068803	0.2614988	0.2509795	0.1533118	-0.2068630	-0.2704025	-0.2585874	-0.1495210
177.3800000	122.6299973	0.0003323	0.0003430	0.0003330	0.0002968	-0.0003302	-0.0003418	-0.0003297	-0.0002966	0.2085691	0.2558879	0.0418504	-0.0329587	-0.2091913	-0.2639022	-0.0474482	0.0379597
178.6600000	-2872.0000000	0.0002809	0.0002900	0.0002812	0.0002511	-0.0002793	-0.0002888	-0.0002788	-0.0002509	0.2077431	0.2490489	-0.1660877	-0.2201720	-0.2091776	-0.2576441	0.1617616	0.2286670
180.2400000	3074.0000000	0.0002759	0.0002844	0.0002766	0.0002463	-0.0002741	-0.0002841	-0.0002736	-0.0002468	0.2069138	0.2615172	0.2430449	0.1458409	-0.2068505	-0.2712231	-0.2513184	-0.1417576
181.5050000	122.7099991	0.0003151	0.0003253	0.0003160	0.0002815	-0.0003131	-0.0003242	-0.0003128	-0.0002814	0.2084374	0.2558923	0.0418480	-0.0332224	-0.2090672	-0.2646165	-0.0478241	0.0387506
182.7900000	-2871.0000000	0.0002684	0.0002772	0.0002690	0.0002399	-0.0002669	-0.0002761	-0.0002666	-0.0002399	0.2075829	0.2491571	-0.1585379	-0.2134357	-0.2091265	-0.2584875	0.1539840	0.2227644
184.3750000	3074.0000000	0.0002637	0.0002719	0.0002646	0.0002354	-0.0002620	-0.0002717	-0.0002617	-0.0002360	0.2069075	0.2614897	0.2357811	0.1390279	-0.2067510	-0.2720394	-0.2447163	-0.1345403
185.8100000	122.7500000	0.0002984	0.0003082	0.0002995	0.0002667	-0.0002966	-0.0003074	-0.0002966	-0.0002668	0.2082528	0.2558354	0.0418174	-0.0334740	-0.2088690	-0.2653669	-0.0482532	0.0395819
187.0700000	-2872.0000000	0.0002563	0.0002648	0.0002571	0.0002291	-0.0002549	-0.0002639	-0.0002549	-0.0002292	0.2073580	0.2491867	-0.1511682	-0.2068184	-0.2089821	-0.2593203	0.1463370	0.2170512
188.6650000	3074.0000000	0.0002519	0.0002598	0.0002530	0.0002249	-0.0002502	-0.0002597	-0.0002502	-0.0002256	0.2068531	0.2614161	0.2285978	0.1323095	-0.2065569	-0.2728945	-0.2383284	-0.1274720
190.1000000	122.6699982	0.0002831	0.0002924	0.0002844	0.0002530	-0.0002813	-0.0002918	-0.0002815	-0.0002532	0.2080308	0.2557284	0.0417526	-0.0336968	-0.2085897	-0.2661199	-0.0487080	0.0404359
191.3800000	-2871.0000000	0.0002448	0.0002530	0.0002459	0.0002189	-0.0002435	-0.0002523	-0.0002437	-0.0002191	0.2070716	0.2491222	-0.1440709	-0.2003939	-0.2087501	-0.2601130	0.1389195	0.2116005
193.0300000	3073.0000000	0.0002405	0.0002481	0.0002419	0.0002148	-0.0002389	-0.0002483	-0.0002392	-0.0002156	0.2067608	0.2612885	0.2215246	0.1257602	-0.2062618	-0.2737844	-0.2322077	-0.1206029
194.3400000	122.7099991	0.0002690	0.0002780	0.0002706	0.0002405	-0.0002674	-0.0002776	-0.0002678	-0.0002409	0.2077687	0.2555616	0.0416715	-0.0338723	-0.2082485	-0.2668440	-0.0492199	0.0412343
195.6000000	-2871.0000000	0.0002342	0.0002422	0.0002356	0.0002095	-0.0002329	-0.0002417	-0.0002335	-0.0002099	0.2067219	0.2489624	-0.1374163	-0.1943119	-0.2084377	-0.2608147	0.1319223	0.2065184
197.2500000	3073.0000000	0.0002304	0.0002378	0.0002321	0.0002058	-0.0002288	-0.0002381	-0.0002293	-0.0002067	0.2066328	0.2611308	0.2150741	0.1198166	-0.2059131	-0.2745994	-0.2266024	-0.1142551
198.7750000	122.7500000	0.0002555	0.0002642	0.0002575	0.0002285	-0.0002540	-0.0002640	-0.0002547	-0.0002290	0.2074484	0.2553241	0.0415452	-0.0339934	-0.2078232	-0.2675363	-0.0497616	0.0420055
200.2600000	-2871.0000000	0.0002236	0.0002313	0.0002252	0.0002001	-0.0002223	-0.0002310	-0.0002232	-0.0002006	0.2062774	0.2486909	-0.1305927	-0.1879825	-0.2080171	-0.2614386	0.1246295	0.2011499
202.0000000	3073.0000000	0.0002196	0.0002269	0.0002216	0.0001964	-0.0002182	-0.0002275	-0.0002190	-0.0001974	0.2064377	0.2608989	0.2079160	0.1134218	-0.2054672	-0.2754689	-0.2205935	-0.1076240
203.5000000	122.6299973	0.0002421	0.0002505	0.0002444	0.0002166	-0.0002407	-0.0002506	-0.0002418	-0.0002174	0.2070487	0.2550000	0.0413322	-0.0340712	-0.2073137	-0.2681801	-0.0502847	0.0426832
205.0000000	-2870.0000000	0.0002133	0.0002209	0.0002153	0.0001910	-0.0002122	-0.0002209	-0.0002134	-0.0001918	0.2057539	0.2483151	-0.1238458	-0.1816269	-0.2075134	-0.2618778	0.1174686	0.1957105
206.7500000	3072.0000000	0.0002097	0.0002167	0.0002119	0.0001875	-0.0002083	-0.0002176	-0.0002095	-0.0001889	0.2061931	0.2606173	0.2008949	0.1072997	-0.2050085	-0.2762366	-0.2145643	-0.1013814
208.2500000	122.6500015	0.0002299	0.0002380	0.0002324	0.0002058	-0.0002284	-0.0002384	-0.0002299	-0.0002068	0.2066047	0.2546110	0.0410630	-0.0340563	-0.2067726	-0.2686480	-0.0505968	0.0431330
209.7500000	-2870.0000000	0.0002038	0.0002113	0.0002061	0.0001826	-0.0002026	-0.0002115	-0.0002043	-0.0001836	0.2051673	0.2478534	-0.1173868	-0.1754074	-0.2069470	-0.2620278	0.1107712	0.1901683
211.7000000	3072.0000000	0.0002001	0.0002070	0.0002027	0.0001791	-0.0001987	-0.0002083	-0.0002004	-0.0001807	0.2059245	0.2602903	0.1937022	0.1013214	-0.2045496	-0.2768175	-0.2081446	-0.0954166
213.1500000	122.6500015	0.0002181	0.0002260	0.0002210	0.0001954	-0.0002167	-0.0002269	-0.0002186	-0.0001968	0.2061148	0.2541445	0.0406534	-0.0339265	-0.2062116	-0.2688869	-0.0505388	0.0432818
214.6500000	-2869.0000000	0.0001947	0.0002021	0.0001974	0.0001746	-0.0001936	-0.0002028	-0.0001957	-0.0001760	0.2045442	0.2473020	-0.1110389	-0.1690686	-0.2063463	-0.2618378	0.1044711	0.1842476
216.6500000	3072.0000000	0.0001916	0.0001984	0.0001945	0.0001716	-0.0001903	-0.0000000	-0.0001916	-0.0001729	0.2056700	0.2599017	0.1868320	0.0959661	-0.2041904	0.0000000	-0.2009758	-0.0896702
218.4000000	122.5899963	0.0002068	0.0002145	0.0002100	0.0001854	-0.0002054	-0.0002160	-0.0002079	-0.0001872	0.2056060	0.2535678	0.0400080	-0.0335800	-0.2056531	-0.2688321	-0.0499687	0.0430160
219.9000000	-2870.0000000	0.0001858	0.0001932	0.0001889	0.0001669	-0.0001848	-0.0001944	-0.0001874	-0.0001686	0.2039217	0.2466601	-0.1046591	-0.1623381	-0.2057266	-0.2612335	0.0984025	0.1774907
221.6500000	3072.0000000	0.0001831	0.0001899	0.0001864	0.0001642	-0.0001818	-0.0001922	-0.0001843	-0.0001665	0.2054691	0.2593600	0.1791005	0.0904960	-0.2039734	-0.2771349	-0.1937838	-0.0849358
223.1500000	122.6299973	0.0001979	0.0002056	0.0002014	0.0001775	-0.0001963	-0.0002072	-0.0001991	-0.0001795	0.2053178	0.2529747	0.0391210	-0.0329356	-0.2053886	-0.2681829	-0.0487726	0.0422913
224.7500000	-2867.0000000	0.0001785	0.0001859	0.0001819	0.0001605	-0.0001775	-0.0001874	-0.0001804	-0.0001625	0.2034537	0.2459697	-0.0991194	-0.1559010	-0.2053074	-0.2600528	0.0933093	0.1706388
226.6000000	3072.0000000	0.0001759	0.0001827	0.0001795	0.0001579	-0.0001746	-0.0001855	-0.0001775	-0.0001606	0.2053379	0.2586202	0.1713756	0.0856374	-0.2038618	-0.2765824	-0.1858510	-0.0801729
228.1000000	122.5599976	0.0001890	0.0001967	0.0001929	0.0001699	-0.0001877	-0.0001990	-0.0001908	-0.0001723	0.2048629	0.2521843	0.0379986	-0.0322125	-0.2048826	-0.2673415	-0.0475413	0.0411267
229.6500000	-2869.0000000	0.0001716	0.0001793	0.0001755	0.0001547	-0.0001708	-0.0001812	-0.0001741	-0.0001569	0.2029603	0.2452539	-0.0933566	-0.1490503	-0.2046448	-0.2586910	0.0876716	0.1630000
231.4500000	3072.0000000	0.0001695	0.0001764	0.0001736	0.0001526	-0.0001683	-0.0001797	-0.0001715	-0.0001554	0.2052679	0.2578105	0.1633336	0.0805779	-0.2036709	-0.2757423	-0.1774361	-0.0754022
233.0000000	122.7699966	0.0001814	0.0001893	0.0001859	0.0001636	-0.0001804	-0.0001921	-0.0001839	-0.0001662	0.2045520	0.2513914	0.0367240	-0.0313596	-0.2044477	-0.2661700	-0.0462165	0.0397327
234.5000000	-2869.0000000	0.0001659	0.0001737	0.0001702	0.0001500	-0.0001653	-0.0001760	-0.0001688	-0.0001524	0.2025703	0.2446840	-0.0873647	-0.1418801	-0.2040930	-0.2572047	0.0815152	0.1546620
236.3000000	3072.0000000	0.0001643	0.0001713	0.0001688	0.0001484	-0.0001633	-0.0001750	-0.0001667	-0.0001513	0.2053147	0.2569133	0.1547958	0.0751194	-0.2037139	-0.2745436	-0.1680695	-0.0703816
237.8000000	122.6699982	0.0001755	0.0001835	0.0001805	0.0001588	-0.0001747	-0.0001867	-0.0001783	-0.0001615	0.2043454	0.2506382	0.0354007	-0.0305054	-0.2042539	-0.2648590	-0.0448675	0.0381632
239.3000000	-2869.0000000	0.0001616	0.0001697	0.0001665	0.0001467	-0.0001615	-0.0001723	-0.0001650	-0.0001492	0.2022497	0.2442918	-0.0806844	-0.1339147	-0.2038172	-0.2558062	0.0741415	0.1452110
241.0500000	3071.0000000	0.0001609	0.0001680	0.0001659	0.0001458	-0.0001601	-0.0001721	-0.0001635	-0.0001487	0.2053883	0.2556103	0.1449990	0.0685657	-0.2039103	-0.2729769	-0.1572408	-0.0640045
242.6000000	122.6999969	0.0001718	0.0001800	0.0001774	0.0001561	-0.0001715	-0.0001835	-0.0001750	-0.0001588	0.2040883	0.2497629	0.0340942	-0.0297898	-0.2042693	-0.2633868	-0.0434577	0.0367024
244.1000000	-2868.0000000	0.0001596	0.0001680	0.0001653	0.0001456	-0.0001601	-0.0001707	-0.0001634	-0.0001480	0.2018484	0.2441960	-0.0721347	-0.1247528	-0.2038637	-0.2545736	0.0648473	0.1342049
245.8500000	3071.0000000	0.0001602	0.0001673	0.0001659	0.0001457	-0.0001598	-0.0001718	-0.0001631	-0.0001487	0.2051922	0.2537442	0.1334028	0.0597723	-0.2040514	-0.2707465	-0.1441039	-0.0549560
247.4000000	122.6900024	0.0001716	0.0001798	0.0001781	0.0001567	-0.0001721	-0.0001836	-0.0001752	-0.0001593	0.2034674	0.2487327	0.0332754	-0.0296269	-0.2043192	-0.2614192	-0.0419789	0.0356572
248.9000000	-2869.0000000	0.0001613	0.0001698	0.0001680	0.0001480	-0.0001629	-0.0001728	-0.0001656	-0.0001502	0.2010329	0.2444244	-0.0601671	-0.1140483	-0.2039230	-0.2530463	0.0524390	0.1204156
250.7000000	3070.0000000	0.0001640	0.0001708	0.0001707	0.0001498	-0.0001643	-0.0001761	-0.0001672	-0.0001527	0.2041189	0.2509193	0.1194062	0.0474491	-0.2036754	-0.2670079	-0.1272584	-0.0418209
252.1500000	122.8600006	0.0001768	0.0001848	0.0001846	0.0001624	-0.0001786	-0.0001895	-0.0001810	-0.0001648	0.2018008	0.2471307	0.0334321	-0.0304274	-0.2037593	-0.2579308	-0.0403423	0.0347665
253.6500000	-2868.0000000	0.0001686	0.0001772	0.0001770	0.0001558	-0.0001721	-0.0001810	-0.0001739	-0.0001580	0.1990633	0.2443342	-0.0432906	-0.1011815	-0.2033793	-0.2500483	0.0359110	0.1021978
255.4500000	3070.0000000	0.0001745	0.0001807	0.0001829	0.0001602	-0.0001761	-0.0001877	-0.0001784	-0.0001633	0.2011376	0.2464087	0.1026749	0.0308988	-0.2020453	-0.2604318	-0.1057012	-0.0246199
256.9500000	122.6500015	0.0001899	0.0001974	0.0002001	0.0001754	-0.0001939	-0.0002040	-0.0001952	-0.0001780	0.1980148	0.2438602	0.0347539	-0.0324719	-0.2015781	-0.2515614	-0.0379920	0.0335212
258.4000000	-2868.0000000	0.0001843	0.0001928	0.0001955	0.0001715	-0.0001906	-0.0001983	-0.0001911	-0.0001737	0.1947989	0.2422000	-0.0216713	-0.0863022	-0.2007344	-0.2440481	0.0168474	0.0804001
260.2000000	3071.0000000	0.0001943	0.0001997	0.0002058	0.0001794	-0.0001980	-0.0002109	-0.0001995	-0.0001837	0.1949683	0.2391367	0.0839792	0.0114182	-0.1982913	-0.2508313	-0.0806786	-0.0058818
261.7000000	122.5400009	0.0002132	0.0002201	0.0002274	0.0001983	-0.0002204	-0.0002313	-0.0002205	-0.0002016	0.1909899	0.2372330	0.0367930	-0.0344997	-0.1968956	-0.2418897	-0.0345261	0.0315489
263.2000000	-2868.0000000	0.0002101	0.0002187	0.0002263	0.0001973	-0.0002209	-0.0002276	-0.0002197	-0.0001996	0.1872465	0.2356722	0.0016770	-0.0699219	-0.1949906	-0.2339879	-0.0015501	0.0568245
265.0000000	3071.0000000	0.0002250	0.0002297	0.0002419	0.0002093	-0.0002322	-0.0002449	-0.0002328	-0.0002130	0.1850077	0.2282162	0.0654280	-0.0075866	-0.1915360	-0.2351653	-0.0555649	0.0102671
266.5000000	122.7200012	0.0002480	0.0002548	0.0002689	0.0002326	-0.0002600	-0.0002700	-0.0002585	-0.0002355	0.1803983	0.2260326	0.0386841	-0.0354616	-0.1888589	-0.2270573	-0.0302156	0.0283560
268.0000000	-2868.0000000	0.0002477	0.0002568	0.0002715	0.0002346	-0.0002639	-0.0002708	-0.0002610	-0.0002367	0.1762835	0.2236345	0.0225948	-0.0537248	-0.1856787	-0.2202546	-0.0161276	0.0373905
