Tue, Apr 19, 2022
3:05:10 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
132.2300000	-2874.0000000	0.0003601	0.0003601	0.0003601	0.0003601	-0.0003601	-0.0003601	-0.0003601	-0.0003601	0.1475860	0.1685949	-0.2138079	-0.2688856	-0.1496246	-0.1724477	0.2133022	0.2729256
133.9200000	3075.0000000	0.0003601	0.0003601	0.0003601	0.0003601	-0.0003601	-0.0003601	-0.0003601	-0.0003601	0.1494680	0.1852247	0.2714505	0.2155249	-0.1513807	-0.1889827	-0.2756718	-0.2138407
135.2200000	122.6699982	0.0003601	0.0003601	0.0003601	0.0003601	-0.0003601	-0.0003601	-0.0003601	-0.0003601	0.1203517	0.1425010	0.0248927	-0.0185286	-0.1222212	-0.1455030	-0.0264020	0.0201724
136.4850000	-2873.0000000	0.0003601	0.0003601	0.0003601	0.0003601	-0.0003601	-0.0003601	-0.0003601	-0.0003601	0.1568486	0.1795846	-0.2135541	-0.2722711	-0.1589728	-0.1837821	0.2130003	0.2767897
138.0400000	3075.0000000	0.0003601	0.0003601	0.0003601	0.0003601	-0.0003601	-0.0003601	-0.0003601	-0.0003601	0.1585723	0.1961898	0.2747759	0.2153827	-0.1605112	-0.2003134	-0.2794181	-0.2134227
139.3400000	122.8499985	0.0003601	0.0003601	0.0003601	0.0003601	-0.0003601	-0.0003601	-0.0003601	-0.0003601	0.1289269	0.1527487	0.0265979	-0.0201357	-0.1308490	-0.1559975	-0.0282865	0.0220221
140.6050000	-2873.0000000	0.0003601	0.0003601	0.0003601	0.0003601	-0.0003601	-0.0003601	-0.0003601	-0.0003601	0.1661356	0.1906186	-0.2133754	-0.2757630	-0.1683642	-0.1952126	0.2127175	0.2808060
142.2150000	3075.0000000	0.0003601	0.0003601	0.0003601	0.0003601	-0.0003601	-0.0003601	-0.0003601	-0.0003601	0.1681348	0.2077264	0.2783446	0.2152798	-0.1701382	-0.2123195	-0.2834915	-0.2129777
143.5100000	122.9000015	0.0003601	0.0003601	0.0003601	0.0003601	-0.0003601	-0.0003601	-0.0003601	-0.0003601	0.1380091	0.1636076	0.0283866	-0.0218721	-0.1400170	-0.1672091	-0.0302983	0.0240845
144.9200000	-2873.0000000	0.0003601	0.0003601	0.0003601	0.0003601	-0.0003601	-0.0003601	-0.0003601	-0.0003601	0.1762643	0.2026748	-0.2131616	-0.2795686	-0.1786470	-0.2077409	0.2123860	0.2852675
146.5250000	3075.0000000	0.0003601	0.0003601	0.0003601	0.0003601	-0.0003601	-0.0003601	-0.0003601	-0.0003601	0.1784244	0.2201661	0.2822314	0.2152005	-0.1804810	-0.2252970	-0.2879784	-0.2124825
147.8250000	122.9899979	0.0003601	0.0003601	0.0003601	0.0003601	-0.0003601	-0.0003601	-0.0003601	-0.0003601	0.1478876	0.1754385	0.0303486	-0.0237675	-0.1499552	-0.1794009	-0.0325268	0.0263588
149.1200000	-2869.0000000	0.0003601	0.0003601	0.0003601	0.0003585	-0.0003601	-0.0003601	-0.0003601	-0.0003570	0.1864011	0.2147130	-0.2130081	-0.2819597	-0.1889195	-0.2203348	0.2120543	0.2871349
150.7800000	3074.0000000	0.0003601	0.0003601	0.0003601	0.0003501	-0.0003601	-0.0003601	-0.0003601	-0.0003495	0.1888827	0.2327963	0.2862240	0.2090265	-0.1909755	-0.2385548	-0.2926683	-0.2056026
152.1500000	122.6800003	0.0003601	0.0003601	0.0003601	0.0003601	-0.0003601	-0.0003601	-0.0003601	-0.0003601	0.1581236	0.1877233	0.0324060	-0.0257404	-0.1603454	-0.1922444	-0.0349115	0.0288255
153.4550000	-2872.0000000	0.0003601	0.0003601	0.0003601	0.0003391	-0.0003601	-0.0003601	-0.0003601	-0.0003378	0.1973247	0.2276958	-0.2128854	-0.2706518	-0.2000388	-0.2339678	0.2117234	0.2763007
155.0150000	3074.0000000	0.0003601	0.0003601	0.0003601	0.0003319	-0.0003601	-0.0003601	-0.0003601	-0.0003314	0.1996568	0.2458053	0.2903350	0.1980853	-0.2017698	-0.2522384	-0.2975446	-0.1945685
156.3200000	122.7399979	0.0003601	0.0003601	0.0003601	0.0003601	-0.0003601	-0.0003601	-0.0003601	-0.0003601	0.1683822	0.1999806	0.0344496	-0.0276774	-0.1705945	-0.2049083	-0.0372912	0.0312704
157.6050000	-2872.0000000	0.0003601	0.0003601	0.0003592	0.0003224	-0.0003583	-0.0003601	-0.0003567	-0.0003212	0.2075813	0.2400419	-0.2121288	-0.2610001	-0.2094033	-0.2469813	0.2092588	0.2669911
159.2200000	3073.0000000	0.0003531	0.0003601	0.0003525	0.0003155	-0.0003508	-0.0003601	-0.0003492	-0.0003152	0.2060359	0.2587304	0.2880668	0.1882962	-0.2068423	-0.2658846	-0.2930425	-0.1846466
160.5050000	122.7900009	0.0003601	0.0003601	0.0003601	0.0003601	-0.0003601	-0.0003601	-0.0003601	-0.0003601	0.1788006	0.2124618	0.0365463	-0.0296784	-0.1810791	-0.2179510	-0.0397787	0.0338434
161.7750000	-2872.0000000	0.0003428	0.0003535	0.0003420	0.0003068	-0.0003410	-0.0003515	-0.0003396	-0.0003058	0.2077809	0.2479409	-0.2018859	-0.2519654	-0.2096470	-0.2540388	0.1989854	0.2584324
163.3550000	3073.0000000	0.0003365	0.0003463	0.0003360	0.0003005	-0.0003342	-0.0003453	-0.0003328	-0.0003003	0.2063396	0.2611225	0.2784228	0.1793106	-0.2071003	-0.2679735	-0.2837789	-0.1754877
164.7750000	122.8399963	0.0003601	0.0003601	0.0003601	0.0003541	-0.0003601	-0.0003601	-0.0003601	-0.0003532	0.1898094	0.2256304	0.0387573	-0.0312652	-0.1920953	-0.2317090	-0.0424415	0.0358429
166.0450000	-2869.0000000	0.0003263	0.0003364	0.0003257	0.0002919	-0.0003246	-0.0003347	-0.0003234	-0.0002911	0.2079485	0.2484660	-0.1920944	-0.2433784	-0.2098539	-0.2548878	0.1891539	0.2502784
167.6050000	3073.0000000	0.0003203	0.0003297	0.0003201	0.0002862	-0.0003183	-0.0003290	-0.0003170	-0.0002860	0.2066064	0.2613210	0.2691693	0.1706508	-0.2073024	-0.2685582	-0.2749591	-0.1667109
168.9200000	122.7200012	0.0003601	0.0003601	0.0003601	0.0003350	-0.0003601	-0.0003601	-0.0003601	-0.0003340	0.2007110	0.2386819	0.0409462	-0.0316112	-0.2031018	-0.2455988	-0.0451857	0.0364429
170.3300000	-2872.0000000	0.0003106	0.0003203	0.0003102	0.0002779	-0.0003090	-0.0003187	-0.0003080	-0.0002772	0.2080414	0.2488957	-0.1828540	-0.2352449	-0.2100196	-0.2557504	0.1797668	0.2426304
171.8650000	3075.0000000	0.0003052	0.0003141	0.0003050	0.0002725	-0.0003032	-0.0003134	-0.0003020	-0.0002724	0.2068103	0.2614492	0.2602921	0.1623747	-0.2074502	-0.2692117	-0.2666101	-0.1581836
173.2800000	122.8300018	0.0003531	0.0003601	0.0003533	0.0003156	-0.0003511	-0.0003601	-0.0003502	-0.0003149	0.2087514	0.2534119	0.0425651	-0.0319337	-0.2099797	-0.2612809	-0.0469352	0.0371282
174.5500000	-2872.0000000	0.0002959	0.0003051	0.0002957	0.0002647	-0.0002944	-0.0003037	-0.0002936	-0.0002641	0.2080588	0.2492181	-0.1740972	-0.2274953	-0.2101353	-0.2566110	0.1708502	0.2355124
176.1300000	3074.0000000	0.0002905	0.0002991	0.0002907	0.0002596	-0.0002888	-0.0002986	-0.0002879	-0.0002595	0.2069358	0.2615144	0.2518379	0.1545118	-0.2075413	-0.2699009	-0.2587595	-0.1500184
177.5550000	122.6699982	0.0003336	0.0003440	0.0003340	0.0002982	-0.0003318	-0.0003427	-0.0003310	-0.0002976	0.2086923	0.2560497	0.0425265	-0.0322386	-0.2099489	-0.2635992	-0.0472531	0.0378652
178.8450000	-2871.0000000	0.0002819	0.0002908	0.0002820	0.0002522	-0.0002805	-0.0002895	-0.0002799	-0.0002517	0.2080143	0.2494464	-0.1657664	-0.2200930	-0.2102025	-0.2574429	0.1623078	0.2287906
180.4300000	3073.0000000	0.0002769	0.0002852	0.0002773	0.0002474	-0.0002753	-0.0002848	-0.0002746	-0.0002474	0.2070224	0.2615347	0.2438523	0.1470807	-0.2075509	-0.2706046	-0.2514311	-0.1422668
181.8300000	122.6699982	0.0003156	0.0003255	0.0003162	0.0002821	-0.0003138	-0.0003244	-0.0003133	-0.0002817	0.2085981	0.2560669	0.0425160	-0.0325102	-0.2098573	-0.2642582	-0.0476380	0.0385971
183.1150000	-2871.0000000	0.0002689	0.0002774	0.0002692	0.0002406	-0.0002675	-0.0002762	-0.0002671	-0.0002401	0.2079026	0.2495828	-0.1578917	-0.2130896	-0.2101973	-0.2582420	0.1542137	0.2225304
184.7200000	3073.0000000	0.0002640	0.0002720	0.0002646	0.0002359	-0.0002625	-0.0002716	-0.0002620	-0.0002360	0.2070542	0.2614998	0.2361386	0.1399068	-0.2074745	-0.2713403	-0.2445057	-0.1348309
185.9800000	122.7300034	0.0002997	0.0003091	0.0003003	0.0002678	-0.0002977	-0.0003078	-0.0002973	-0.0002672	0.2084801	0.2560410	0.0424830	-0.0327667	-0.2097058	-0.2649002	-0.0480551	0.0393337
187.4450000	-2871.0000000	0.0002565	0.0002647	0.0002571	0.0002296	-0.0002553	-0.0002637	-0.0002551	-0.0002292	0.2077249	0.2496282	-0.1503735	-0.2063894	-0.2101081	-0.2590000	0.1464545	0.2166361
189.0200000	3073.0000000	0.0002521	0.0002597	0.0002529	0.0002253	-0.0002506	-0.0002595	-0.0002504	-0.0002255	0.2070310	0.2614212	0.2289167	0.1332070	-0.2073056	-0.2720744	-0.2381236	-0.1278197
190.3200000	122.7099991	0.0002839	0.0002929	0.0002849	0.0002539	-0.0002823	-0.0002920	-0.0002822	-0.0002536	0.2082777	0.2559306	0.0424305	-0.0330017	-0.2094756	-0.2655627	-0.0485285	0.0400987
191.6150000	-2871.0000000	0.0002454	0.0002534	0.0002462	0.0002197	-0.0002442	-0.0002525	-0.0002443	-0.0002194	0.2074919	0.2495902	-0.1435085	-0.2002315	-0.2099482	-0.2596807	0.1392809	0.2112361
193.3100000	3073.0000000	0.0002409	0.0002483	0.0002419	0.0002154	-0.0002395	-0.0002482	-0.0002395	-0.0002157	0.2069651	0.2612945	0.2220041	0.1268296	-0.2070391	-0.2728103	-0.2321275	-0.1211276
194.6000000	122.7099991	0.0002695	0.0002782	0.0002708	0.0002411	-0.0002680	-0.0002775	-0.0002682	-0.0002410	0.2080474	0.2557732	0.0423515	-0.0332135	-0.2091747	-0.2661904	-0.0490279	0.0408533
195.8850000	-2871.0000000	0.0002347	0.0002423	0.0002357	0.0002101	-0.0002335	-0.0002416	-0.0002339	-0.0002100	0.2071797	0.2494477	-0.1367436	-0.1941299	-0.2096989	-0.2603152	0.1322437	0.2060572
197.5600000	3073.0000000	0.0002307	0.0002378	0.0002319	0.0002062	-0.0002292	-0.0002378	-0.0002295	-0.0002065	0.2068589	0.2611291	0.2154182	0.1207774	-0.2067041	-0.2735389	-0.2264537	-0.1147539
199.0550000	122.6999969	0.0002558	0.0002641	0.0002573	0.0002290	-0.0002544	-0.0002637	-0.0002548	-0.0002289	0.2077442	0.2555349	0.0422416	-0.0334027	-0.2087886	-0.2668153	-0.0495737	0.0415917
200.5000000	-2871.0000000	0.0002239	0.0002313	0.0002252	0.0002006	-0.0002228	-0.0002308	-0.0002234	-0.0002005	0.2067716	0.2492001	-0.1298396	-0.1878468	-0.2093358	-0.2608712	0.1249282	0.2005990
202.3000000	3072.0000000	0.0002199	0.0002269	0.0002215	0.0001968	-0.0002186	-0.0002271	-0.0002191	-0.0001972	0.2066527	0.2608867	0.2083998	0.1144153	-0.2062465	-0.2743052	-0.2204445	-0.1080676
203.8000000	122.7200012	0.0002424	0.0002504	0.0002442	0.0002170	-0.0002410	-0.0002502	-0.0002418	-0.0002172	0.2073689	0.2552259	0.0420817	-0.0335495	-0.2082998	-0.2674000	-0.0500757	0.0423088
205.3000000	-2871.0000000	0.0002136	0.0002208	0.0002152	0.0001914	-0.0002126	-0.0002205	-0.0002135	-0.0001915	0.2062747	0.2488496	-0.1230428	-0.1815954	-0.2088856	-0.2612936	0.1178230	0.1952235
207.0500000	3073.0000000	0.0002099	0.0002166	0.0002118	0.0001879	-0.0002086	-0.0002172	-0.0002095	-0.0001885	0.2063806	0.2605982	0.2014698	0.1082339	-0.2057515	-0.2750465	-0.2145330	-0.1017277
208.5500000	122.6900024	0.0002300	0.0002377	0.0002321	0.0002061	-0.0002287	-0.0002378	-0.0002298	-0.0002064	0.2069200	0.2548541	0.0418679	-0.0336519	-0.2077677	-0.2678824	-0.0504382	0.0428850
210.0000000	-2871.0000000	0.0002040	0.0002111	0.0002059	0.0001830	-0.0002031	-0.0002111	-0.0002043	-0.0001833	0.2057161	0.2484157	-0.1165595	-0.1755301	-0.2083621	-0.2615105	0.1111554	0.1898832
211.7500000	3072.0000000	0.0002006	0.0002072	0.0002028	0.0001797	-0.0001994	-0.0002081	-0.0002006	-0.0001806	0.2060911	0.2602770	0.1946685	0.1023683	-0.2052488	-0.2756650	-0.2085292	-0.0958041
213.2500000	122.8700027	0.0002186	0.0002262	0.0002210	0.0001961	-0.0002174	-0.0002266	-0.0002190	-0.0001967	0.2064510	0.2544317	0.0415688	-0.0336454	-0.2072159	-0.2681943	-0.0505162	0.0432337
214.7500000	-2872.0000000	0.0001952	0.0002022	0.0001974	0.0001752	-0.0001942	-0.0002024	-0.0001959	-0.0001758	0.2051385	0.2479425	-0.1103847	-0.1695986	-0.2078115	-0.2614725	0.1050079	0.1844642
216.5000000	3073.0000000	0.0001921	0.0001985	0.0001945	0.0001722	-0.0001909	-0.0001998	-0.0001925	-0.0001734	0.2057764	0.2598996	0.1879501	0.0968381	-0.2047867	-0.2761145	-0.2023464	-0.0902965
218.0000000	122.6800003	0.0002082	0.0002157	0.0002110	0.0001870	-0.0002071	-0.0002165	-0.0002090	-0.0001878	0.2059592	0.2539614	0.0411143	-0.0335620	-0.2066456	-0.2682443	-0.0502610	0.0433290
219.5000000	-2871.0000000	0.0001870	0.0001940	0.0001896	0.0001681	-0.0001862	-0.0001946	-0.0001883	-0.0001690	0.2045532	0.2474189	-0.1044881	-0.1637711	-0.2071883	-0.2610407	0.0992446	0.1787837
221.2500000	3072.0000000	0.0001842	0.0001906	0.0001870	0.0001654	-0.0001831	-0.0001923	-0.0001852	-0.0001668	0.2054190	0.2594934	0.1812822	0.0915303	-0.2043013	-0.2762345	-0.1958957	-0.0850797
222.8000000	122.7399979	0.0001988	0.0002061	0.0002019	0.0001787	-0.0001978	-0.0002074	-0.0002001	-0.0001799	0.2054504	0.2534514	0.0405795	-0.0333788	-0.2060603	-0.2679689	-0.0497621	0.0431528
224.2500000	-2871.0000000	0.0001796	0.0001866	0.0001825	0.0001616	-0.0001788	-0.0001875	-0.0001813	-0.0001627	0.2039565	0.2468334	-0.0986991	-0.1578689	-0.2065431	-0.2602495	0.0935996	0.1726721
226.1500000	3072.0000000	0.0001769	0.0001832	0.0001800	0.0001590	-0.0001757	-0.0001853	-0.0001781	-0.0001606	0.2050872	0.2588735	0.1740174	0.0862136	-0.2038259	-0.2760439	-0.1885785	-0.0798142
227.7000000	122.6600037	0.0001899	0.0001972	0.0001934	0.0001710	-0.0001889	-0.0001988	-0.0001916	-0.0001724	0.2049483	0.2527466	0.0397108	-0.0329367	-0.2054368	-0.2672647	-0.0488601	0.0425272
229.2000000	-2871.0000000	0.0001725	0.0001795	0.0001758	0.0001556	-0.0001719	-0.0001808	-0.0001747	-0.0001569	0.2033934	0.2461453	-0.0926659	-0.1512003	-0.2058222	-0.2589384	0.0876937	0.1654386
231.0000000	3072.0000000	0.0001703	0.0001766	0.0001739	0.0001534	-0.0001693	-0.0001792	-0.0001720	-0.0001553	0.2048500	0.2580792	0.1662283	0.0809092	-0.2034236	-0.2753571	-0.1805108	-0.0748030
232.5500000	122.7099991	0.0001823	0.0001895	0.0001862	0.0001645	-0.0001814	-0.0001916	-0.0001844	-0.0001662	0.2045469	0.2519950	0.0386347	-0.0323380	-0.2048901	-0.2661354	-0.0477027	0.0414022
234.0500000	-2871.0000000	0.0001666	0.0001738	0.0001704	0.0001507	-0.0001662	-0.0001754	-0.0001692	-0.0001522	0.2029707	0.2455960	-0.0866416	-0.1443877	-0.2052131	-0.2573921	0.0815416	0.1574568
235.8500000	3073.0000000	0.0001649	0.0001713	0.0001689	0.0001489	-0.0001640	-0.0001743	-0.0001670	-0.0001511	0.2047850	0.2572140	0.1579175	0.0752916	-0.2033032	-0.2741693	-0.1714276	-0.0696768
237.3500000	122.7699966	0.0001761	0.0001835	0.0001806	0.0001594	-0.0001756	-0.0001860	-0.0001787	-0.0001613	0.2042791	0.2512962	0.0375091	-0.0317131	-0.2046158	-0.2647549	-0.0464492	0.0399597
238.8500000	-2870.0000000	0.0001621	0.0001695	0.0001665	0.0001472	-0.0001621	-0.0001714	-0.0001652	-0.0001488	0.2026265	0.2452671	-0.0798748	-0.1368076	-0.2049190	-0.2558788	0.0743015	0.1483644
240.7000000	3072.0000000	0.0001612	0.0001676	0.0001658	0.0001461	-0.0001606	-0.0001711	-0.0001636	-0.0001483	0.2047365	0.2559791	0.1485596	0.0687602	-0.2034433	-0.2725293	-0.1609210	-0.0634777
242.2000000	122.6900024	0.0001722	0.0001796	0.0001773	0.0001565	-0.0001721	-0.0001825	-0.0001751	-0.0001584	0.2039567	0.2504826	0.0364273	-0.0311562	-0.2046594	-0.2631625	-0.0450163	0.0384452
243.7000000	-2871.0000000	0.0001598	0.0001674	0.0001650	0.0001458	-0.0001605	-0.0001695	-0.0001633	-0.0001474	0.2022095	0.2451963	-0.0713574	-0.1279971	-0.2050315	-0.2544712	0.0653501	0.1373844
245.4500000	3072.0000000	0.0001602	0.0001665	0.0001655	0.0001457	-0.0001600	-0.0001705	-0.0001629	-0.0001480	0.2045097	0.2542636	0.1375618	0.0601970	-0.2037272	-0.2701991	-0.1477685	-0.0548022
246.9500000	122.7300034	0.0001716	0.0001789	0.0001775	0.0001565	-0.0001722	-0.0001822	-0.0001749	-0.0001585	0.2033576	0.2495520	0.0357576	-0.0310796	-0.2047895	-0.2610779	-0.0432717	0.0371081
248.4500000	-2870.0000000	0.0001610	0.0001687	0.0001672	0.0001476	-0.0001627	-0.0001712	-0.0001651	-0.0001492	0.2014387	0.2454449	-0.0596237	-0.1175558	-0.2051692	-0.2528005	0.0536144	0.1235378
