Wed, Apr 20, 2022
1:26:05 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
151.6000000	-2874.0000000	0.0003895	0.0004008	0.0003875	0.0003483	-0.0003873	-0.0003976	-0.0003844	-0.0003466	0.2086704	0.2477711	-0.2299854	-0.2768044	-0.2101909	-0.2520021	0.2269080	0.2811800
153.2500000	3074.0000000	0.0003812	0.0003918	0.0003797	0.0003405	-0.0003785	-0.0003896	-0.0003759	-0.0003394	0.2068935	0.2611443	0.3046731	0.2034726	-0.2073559	-0.2666016	-0.3080916	-0.2006900
154.6550000	122.7200012	0.0004592	0.0004725	0.0004577	0.0004100	-0.0004561	-0.0004690	-0.0004533	-0.0004080	0.2098387	0.2560566	0.0425403	-0.0306122	-0.2108351	-0.2607527	-0.0456601	0.0339249
155.9350000	-2874.0000000	0.0003691	0.0003797	0.0003673	0.0003300	-0.0003670	-0.0003768	-0.0003643	-0.0003284	0.2090145	0.2485308	-0.2180516	-0.2661673	-0.2105989	-0.2530045	0.2149086	0.2708525
157.5300000	3073.0000000	0.0003618	0.0003718	0.0003605	0.0003231	-0.0003593	-0.0003698	-0.0003567	-0.0003220	0.2073637	0.2614051	0.2934568	0.1931121	-0.2078056	-0.2671076	-0.2971815	-0.1902947
158.8200000	122.6600037	0.0004322	0.0004448	0.0004310	0.0003860	-0.0004294	-0.0004416	-0.0004268	-0.0003841	0.2100014	0.2563194	0.0424382	-0.0309504	-0.2110083	-0.2612097	-0.0456884	0.0343897
160.1350000	-2874.0000000	0.0003510	0.0003611	0.0003494	0.0003137	-0.0003490	-0.0003583	-0.0003465	-0.0003122	0.2093227	0.2491922	-0.2074833	-0.2567461	-0.2109399	-0.2538612	0.2042892	0.2616707
161.8100000	3073.0000000	0.0003437	0.0003532	0.0003426	0.0003069	-0.0003415	-0.0003514	-0.0003391	-0.0003060	0.2078084	0.2616587	0.2830478	0.1835086	-0.2081888	-0.2675977	-0.2870863	-0.1805831
163.2450000	122.6100006	0.0004061	0.0004179	0.0004050	0.0003627	-0.0004036	-0.0004151	-0.0004012	-0.0003611	0.2101895	0.2565981	0.0423532	-0.0312945	-0.2111623	-0.2617221	-0.0457671	0.0348955
164.5250000	-2873.0000000	0.0003333	0.0003429	0.0003319	0.0002978	-0.0003315	-0.0003404	-0.0003292	-0.0002966	0.2096225	0.2498278	-0.1971653	-0.2475802	-0.2112320	-0.2547646	0.1939593	0.2528977
166.1150000	3074.0000000	0.0003271	0.0003362	0.0003261	0.0002920	-0.0003250	-0.0003345	-0.0003227	-0.0002912	0.2082195	0.2618947	0.2734414	0.1746260	-0.2084977	-0.2680613	-0.2777750	-0.1716798
167.5150000	122.5699997	0.0003833	0.0003945	0.0003824	0.0003423	-0.0003811	-0.0003919	-0.0003787	-0.0003408	0.2103611	0.2568602	0.0422790	-0.0316165	-0.2112827	-0.2621889	-0.0458329	0.0353098
168.9400000	-2873.0000000	0.0003169	0.0003261	0.0003156	0.0002831	-0.0003152	-0.0003237	-0.0003131	-0.0002820	0.2098758	0.2503983	-0.1875710	-0.2390520	-0.2114820	-0.2555685	0.1843080	0.2446597
170.5000000	3073.0000000	0.0003110	0.0003196	0.0003101	0.0002776	-0.0003090	-0.0003181	-0.0003069	-0.0002769	0.2085851	0.2620907	0.2641128	0.1660182	-0.2087772	-0.2685776	-0.2688124	-0.1630325
171.7950000	122.8799973	0.0003619	0.0003724	0.0003610	0.0003230	-0.0003595	-0.0003698	-0.0003573	-0.0003215	0.2104914	0.2570836	0.0422402	-0.0318642	-0.2113850	-0.2627130	-0.0459775	0.0357537
173.2400000	-2872.0000000	0.0003016	0.0003103	0.0003005	0.0002694	-0.0003000	-0.0003081	-0.0002980	-0.0002683	0.2100526	0.2508588	-0.1786250	-0.2310256	-0.2116996	-0.2563682	0.1752556	0.2370149
174.8400000	3073.0000000	0.0002960	0.0003043	0.0002953	0.0002642	-0.0002941	-0.0003028	-0.0002922	-0.0002635	0.2088784	0.2622245	0.2553900	0.1580045	-0.2090017	-0.2691121	-0.2604295	-0.1548556
176.2600000	122.6600037	0.0003407	0.0003506	0.0003401	0.0003042	-0.0003387	-0.0003485	-0.0003368	-0.0003030	0.2105883	0.2572545	0.0421442	-0.0321285	-0.2114681	-0.2632562	-0.0460691	0.0362872
177.5550000	-2872.0000000	0.0002873	0.0002957	0.0002864	0.0002566	-0.0002858	-0.0002936	-0.0002840	-0.0002556	0.2101872	0.2512510	-0.1702422	-0.2234805	-0.2118745	-0.2571116	0.1667428	0.2298180
179.2800000	3073.0000000	0.0002815	0.0002894	0.0002810	0.0002513	-0.0002798	-0.0002882	-0.0002781	-0.0002507	0.2091491	0.2623307	0.2469086	0.1502424	-0.2091731	-0.2696545	-0.2523963	-0.1469830
180.5850000	122.5100021	0.0003221	0.0003316	0.0003217	0.0002877	-0.0003203	-0.0003296	-0.0003186	-0.0002865	0.2106619	0.2573779	0.0420430	-0.0323429	-0.2115089	-0.2637689	-0.0461874	0.0367703
