Tue, Apr 19, 2022
1:21:49 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
109.5600000	123.1999969	0.0001800	0.0001800	0.0001800	0.0001800	-0.0001800	-0.0001800	-0.0001800	-0.0001800	0.0423717	0.0499225	0.0087547	-0.0065222	-0.0428070	-0.0508455	-0.0097490	0.0057213
110.9650000	-2875.0000000	0.0001800	0.0001800	0.0001800	0.0001800	-0.0001800	-0.0001800	-0.0001800	-0.0001800	0.0584574	0.0659368	-0.1073623	-0.1293244	-0.0589467	-0.0670920	0.1065917	0.1290203
112.6350000	3071.0000000	0.0001800	0.0001800	0.0001800	0.0001800	-0.0001800	-0.0001800	-0.0001800	-0.0001800	0.0589191	0.0733877	0.1294643	0.1071780	-0.0594321	-0.0746056	-0.1310842	-0.1078675
114.0100000	123.1299973	0.0001800	0.0001800	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0456774	0.0537736	0.0093297	-0.0070767	-0.0461452	-0.0548204	-0.0103794	0.0063613
115.3700000	-2875.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0622933	0.0704502	-0.1072690	-0.1306524	-0.0628087	-0.0716889	0.1065072	0.1304437
116.9350000	3069.0000000	0.0001800	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0626683	0.0778754	0.1307376	0.1070532	-0.0632205	-0.0791829	-0.1324310	-0.1077055
118.2150000	123.1500015	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001800	-0.0001801	-0.0001801	-0.0001801	0.0490459	0.0577674	0.0099696	-0.0076791	-0.0495246	-0.0588596	-0.0110417	0.0070040
119.5700000	-2872.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0660695	0.0749248	-0.1070446	-0.1318480	-0.0666157	-0.0762402	0.1062898	0.1317309
121.1750000	3070.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0665465	0.0825318	0.1321811	0.1070227	-0.0671373	-0.0839218	-0.1339256	-0.1076336
122.6050000	123.0299988	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0526953	0.0620999	0.0106545	-0.0083382	-0.0532193	-0.0632751	-0.0117443	0.0077301
123.8650000	-2874.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0701636	0.0797691	-0.1070856	-0.1334428	-0.0707153	-0.0811344	0.1063573	0.1334229
125.4200000	3071.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0706536	0.0874419	0.1336942	0.1069841	-0.0712404	-0.0888833	-0.1354714	-0.1075443
126.7150000	123.0400009	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0563709	0.0664608	0.0113589	-0.0090065	-0.0568948	-0.0676796	-0.0124640	0.0084375
127.9550000	-2874.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0741988	0.0845603	-0.1070373	-0.1349387	-0.0747840	-0.0860011	0.1063118	0.1350018
129.5400000	3070.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0747225	0.0923293	0.1351753	0.1068989	-0.0753492	-0.0938583	-0.1370037	-0.1074274
130.9700000	123.0500031	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0602732	0.0711178	0.0121227	-0.0097243	-0.0608457	-0.0724145	-0.0132398	0.0092250
132.3400000	-2872.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0786158	0.0898140	-0.1069284	-0.1365320	-0.0792372	-0.0913284	0.1061812	0.1366387
133.9750000	3071.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0792958	0.0978301	0.1369587	0.1069226	-0.0799535	-0.0994465	-0.1388314	-0.1073916
135.3400000	123.0500031	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0645408	0.0761965	0.0129461	-0.0105099	-0.0651174	-0.0775396	-0.0140848	0.0100677
136.6700000	-2873.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0832444	0.0953190	-0.1069460	-0.1383428	-0.0839039	-0.0969113	0.1062224	0.1385867
138.2350000	3071.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0839181	0.1033770	0.1387575	0.1069364	-0.0845697	-0.1050412	-0.1406680	-0.1073549
139.5300000	123.0800018	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0688511	0.0813387	0.0137868	-0.0113153	-0.0694482	-0.0827388	-0.0149525	0.0109247
140.7950000	-2872.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0878196	0.1007513	-0.1069479	-0.1401103	-0.0884976	-0.1024019	0.1062031	0.1404290
142.3750000	3071.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0885423	0.1089381	0.1405814	0.1069760	-0.0892305	-0.1106991	-0.1425542	-0.1073358
143.7950000	122.9700012	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0734263	0.0868176	0.0146854	-0.0121856	-0.0740904	-0.0883153	-0.0158700	0.0118660
145.0550000	-2873.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0927735	0.1066438	-0.1069897	-0.1420764	-0.0935008	-0.1083921	0.1062571	0.1425277
146.6300000	3071.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0936003	0.1150250	0.1425807	0.1070209	-0.0943175	-0.1168778	-0.1446167	-0.1073283
147.9000000	123.3000031	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0782002	0.0925053	0.0156448	-0.0130552	-0.0788765	-0.0940606	-0.0168390	0.0128050
149.1850000	-2872.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0978346	0.1126544	-0.1069346	-0.1439751	-0.0986081	-0.1144941	0.1061918	0.1445493
150.7700000	3071.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0987250	0.1211985	0.1446699	0.1071108	-0.0994698	-0.1231401	-0.1467655	-0.1073700
152.1850000	122.9300003	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0832467	0.0985532	0.0166321	-0.0140574	-0.0839586	-0.1001736	-0.0178427	0.0138435
153.4700000	-2873.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1030516	0.1188494	-0.1070700	-0.1461869	-0.1038252	-0.1207456	0.1063515	0.1468656
155.1750000	3070.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1039571	0.1274987	0.1468073	0.1071650	-0.1046790	-0.1295016	-0.1489793	-0.1074140
156.5000000	122.8700027	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0881243	0.1043743	0.0176000	-0.0150157	-0.0887974	-0.1060196	-0.0188451	0.0148232
157.7800000	-2872.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1079789	0.1247077	-0.1071284	-0.1481957	-0.1087548	-0.1266752	0.1063782	0.1489622
159.3600000	3071.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1086940	0.1331837	0.1487341	0.1072437	-0.1093851	-0.1352911	-0.1510273	-0.1074264
160.6050000	122.8799973	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0926018	0.1097193	0.0184888	-0.0158761	-0.0933007	-0.1115041	-0.0198122	0.0157892
161.9100000	-2873.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1126913	0.1303016	-0.1072175	-0.1501272	-0.1134965	-0.1324062	0.1064110	0.1510842
163.4800000	3071.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1134601	0.1389246	0.1506896	0.1073383	-0.1141406	-0.1411632	-0.1531184	-0.1074190
164.8750000	122.7699966	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.0974932	0.1155865	0.0194682	-0.0168220	-0.0982390	-0.1175077	-0.0208532	0.0168681
166.1650000	-2872.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1178064	0.1364042	-0.1072712	-0.1522005	-0.1186857	-0.1386759	0.1064305	0.1533801
167.7600000	3071.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1187279	0.1453222	0.1528891	0.1074373	-0.1195090	-0.1477946	-0.1554611	-0.1073883
169.1850000	122.8499985	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1029566	0.1221584	0.0205873	-0.0178685	-0.1037543	-0.1242066	-0.0220272	0.0180683
170.4550000	-2872.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1234908	0.1431804	-0.1073155	-0.1545014	-0.1244680	-0.1456477	0.1064673	0.1559542
172.0650000	3069.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1246215	0.1524258	0.1552546	0.1075078	-0.1254073	-0.1550811	-0.1580024	-0.1073059
173.4650000	122.8300018	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1088746	0.1292467	0.0217826	-0.0190013	-0.1097283	-0.1314728	-0.0233005	0.0193751
174.7500000	-2869.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1295578	0.1504118	-0.1072131	-0.1567963	-0.1306547	-0.1531164	0.1063105	0.1585295
176.4650000	3071.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1310741	0.1602087	0.1579003	0.1076244	-0.1318761	-0.1631254	-0.1608631	-0.1072568
177.7900000	122.8199997	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1152013	0.1368134	0.0230567	-0.0202176	-0.1160842	-0.1392448	-0.0246774	0.0207852
179.0950000	-2871.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1360244	0.1580930	-0.1073477	-0.1594727	-0.1371973	-0.1610307	0.1063694	0.1615262
180.6900000	3071.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1374882	0.1679476	0.1604539	0.1076713	-0.1382788	-0.1711081	-0.1636631	-0.1071429
181.9700000	122.8399963	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1215502	0.1444189	0.0243296	-0.0214457	-0.1224703	-0.1470593	-0.0260806	0.0222090
183.2450000	-2872.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1424634	0.1657332	-0.1073485	-0.1620125	-0.1437053	-0.1688977	0.1063091	0.1643860
184.8900000	3071.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1439863	0.1758026	0.1630208	0.1076945	-0.1447939	-0.1792599	-0.1664947	-0.1069766
186.1650000	122.8799973	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1281162	0.1522837	0.0256515	-0.0227133	-0.1290762	-0.1551520	-0.0275376	0.0236999
187.4550000	-2872.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1490446	0.1735549	-0.1072580	-0.1645201	-0.1503951	-0.1769656	0.1061642	0.1672694
189.0550000	3071.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1506703	0.1838754	0.1655869	0.1076766	-0.1514647	-0.1876222	-0.1693421	-0.1067247
190.3550000	122.8899994	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1348760	0.1603996	0.0270224	-0.0240150	-0.1358938	-0.1635094	-0.0290472	0.0252573
191.6350000	-2872.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1558174	0.1816104	-0.1071162	-0.1670728	-0.1572735	-0.1852460	0.1059849	0.1701869
193.2300000	3071.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1574373	0.1920672	0.1681152	0.1075898	-0.1582343	-0.1961292	-0.1721773	-0.1063880
194.5850000	123.0899963	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1418167	0.1687614	0.0284456	-0.0253624	-0.1430153	-0.1722498	-0.0306187	0.0268920
195.8650000	-2872.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1627821	0.1899004	-0.1068690	-0.1696065	-0.1643972	-0.1937847	0.1057225	0.1731223
197.4750000	3071.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1644533	0.2005967	0.1706671	0.1074293	-0.1653020	-0.2050067	-0.1750178	-0.1059505
198.9800000	122.8300018	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1491310	0.1775450	0.0299112	-0.0267563	-0.1503362	-0.1811929	-0.0322019	0.0285887
200.4500000	-2872.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1703129	0.1988754	-0.1064535	-0.1722098	-0.1721155	-0.2029943	0.1053425	0.1761562
202.2500000	3072.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1723903	0.2102524	0.1734057	0.1071376	-0.1732793	-0.2149740	-0.1780434	-0.1053506
203.7500000	122.7300034	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1572051	0.1872625	0.0315600	-0.0283005	-0.1585240	-0.1911307	-0.0339363	0.0304066
205.2000000	-2873.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1783210	0.2084249	-0.1058575	-0.1748501	-0.1803433	-0.2126869	0.1048434	0.1791239
207.2000000	3071.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1807311	0.2204770	0.1761509	0.1066722	-0.1817853	-0.2255080	-0.1810297	-0.1044817
208.7000000	122.7699966	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1657464	0.1975995	0.0333303	-0.0299244	-0.1673189	-0.2017746	-0.0357528	0.0324413
210.2500000	-2872.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1869542	0.2187326	-0.1050016	-0.1774896	-0.1891964	-0.2230386	0.1041614	0.1821430
212.0500000	3071.0000000	0.0001801	0.0001801	0.0001801	0.0001795	-0.0001801	-0.0001801	-0.0001801	-0.0001794	0.1892056	0.2308353	0.1787214	0.1056424	-0.1903490	-0.2360269	-0.1836730	-0.1030690
213.6000000	122.8399963	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1745034	0.2081574	0.0351111	-0.0315547	-0.1760787	-0.2121986	-0.0374444	0.0342814
215.1000000	-2873.0000000	0.0001801	0.0001801	0.0001801	0.0001749	-0.0001801	-0.0001801	-0.0001801	-0.0001747	0.1953092	0.2287146	-0.1039400	-0.1745246	-0.1977500	-0.2328642	0.1033678	0.1788632
216.9000000	3072.0000000	0.0001801	0.0001801	0.0001801	0.0001719	-0.0001801	-0.0001801	-0.0001801	-0.0001721	0.1976253	0.2410838	0.1809990	0.1003285	-0.1988173	-0.2461530	-0.1857955	-0.0977641
218.4000000	122.8799973	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1829719	0.2183822	0.0368450	-0.0331072	-0.1847198	-0.2223191	-0.0389293	0.0359923
219.9000000	-2872.0000000	0.0001801	0.0001801	0.0001801	0.0001677	-0.0001801	-0.0001801	-0.0001801	-0.0001678	0.2035688	0.2385949	-0.1025833	-0.1692894	-0.2062283	-0.2423614	0.1024797	0.1732754
221.6500000	3072.0000000	0.0001801	0.0001801	0.0001801	0.0001650	-0.0001801	-0.0001801	-0.0001801	-0.0001654	0.2057671	0.2511316	0.1828644	0.0952930	-0.2073419	-0.2559943	-0.1871965	-0.0927994
223.2000000	122.9000015	0.0001801	0.0001801	0.0001801	0.0001782	-0.0001801	-0.0001801	-0.0001801	-0.0001784	0.1914395	0.2286004	0.0384279	-0.0342094	-0.1934409	-0.2320338	-0.0400184	0.0369143
224.7000000	-2873.0000000	0.0001801	0.0001801	0.0001801	0.0001613	-0.0001798	-0.0001801	-0.0001792	-0.0001616	0.2118458	0.2483614	-0.1011895	-0.1642765	-0.2143800	-0.2513683	0.1012028	0.1673176
226.4500000	3072.0000000	0.0001779	0.0001801	0.0001776	0.0001588	-0.0001769	-0.0001801	-0.0001765	-0.0001594	0.2112529	0.2609407	0.1812539	0.0905945	-0.2119867	-0.2652096	-0.1837344	-0.0881518
228.0000000	122.8600006	0.0001801	0.0001801	0.0001801	0.0001707	-0.0001801	-0.0001801	-0.0001801	-0.0001712	0.1998799	0.2385937	0.0397505	-0.0341193	-0.2020427	-0.2416292	-0.0411617	0.0364447
229.5000000	-2873.0000000	0.0001737	0.0001785	0.0001736	0.0001554	-0.0001731	-0.0001789	-0.0001727	-0.0001558	0.2121758	0.2557368	-0.0952845	-0.1588513	-0.2142549	-0.2587097	0.0952835	0.1611855
231.2500000	3072.0000000	0.0001714	0.0001758	0.0001713	0.0001531	-0.0001705	-0.0001769	-0.0001702	-0.0001539	0.2112662	0.2640182	0.1748604	0.0850831	-0.2119457	-0.2695087	-0.1770262	-0.0828683
232.7500000	122.8600006	0.0001801	0.0001801	0.0001801	0.0001641	-0.0001801	-0.0001801	-0.0001801	-0.0001647	0.2080734	0.2483673	0.0410916	-0.0342834	-0.2101910	-0.2509509	-0.0425456	0.0360268
234.3000000	-2873.0000000	0.0001678	0.0001724	0.0001679	0.0001502	-0.0001674	-0.0001730	-0.0001669	-0.0001508	0.2121546	0.2558585	-0.0889706	-0.1532923	-0.2141587	-0.2585344	0.0886712	0.1547493
236.0500000	3072.0000000	0.0001660	0.0001701	0.0001660	0.0001484	-0.0001652	-0.0001720	-0.0001650	-0.0001496	0.2113574	0.2637306	0.1680042	0.0788556	-0.2119737	-0.2692862	-0.1693973	-0.0780822
237.5000000	122.7799988	0.0001774	0.0001801	0.0001777	0.0001588	-0.0001768	-0.0001801	-0.0001764	-0.0001598	0.2118849	0.2568911	0.0416245	-0.0346346	-0.2131626	-0.2583207	-0.0425574	0.0345955
239.0500000	-2872.0000000	0.0001632	0.0001678	0.0001637	0.0001464	-0.0001633	-0.0001693	-0.0001627	-0.0001474	0.2120488	0.2560483	-0.0818219	-0.1469794	-0.2141231	-0.2583153	0.0812333	0.1458412
240.8500000	3072.0000000	0.0001623	0.0001661	0.0001626	0.0001452	-0.0001617	-0.0001687	-0.0001614	-0.0001466	0.2113919	0.2630159	0.1598221	0.0715115	-0.2119534	-0.2687015	-0.1605010	-0.0712077
242.3000000	122.3799973	0.0001733	0.0001777	0.0001740	0.0001554	-0.0001732	-0.0001801	-0.0001726	-0.0001567	0.2116709	0.2592751	0.0413245	-0.0351142	-0.2130586	-0.2628415	-0.0420995	0.0337877
243.8000000	-2873.0000000	0.0001609	0.0001653	0.0001618	0.0001446	-0.0001615	-0.0001673	-0.0001606	-0.0001459	0.2117302	0.2562847	-0.0726845	-0.1392625	-0.2140701	-0.2578953	0.0714360	0.1356248
245.6000000	3073.0000000	0.0001613	0.0001646	0.0001619	0.0001445	-0.0001609	-0.0001682	-0.0001605	-0.0001463	0.2111467	0.2617568	0.1494903	0.0618363	-0.2117565	-0.2673750	-0.1487359	-0.0621946
247.1000000	122.2500000	0.0001727	0.0001767	0.0001740	0.0001553	-0.0001732	-0.0001801	-0.0001723	-0.0001570	0.2110350	0.2585770	0.0412673	-0.0360045	-0.2126963	-0.2615397	-0.0414723	0.0323755
248.6000000	-2873.0000000	0.0001620	0.0001664	0.0001639	0.0001463	-0.0001638	-0.0001676	-0.0001623	-0.0001471	0.2108513	0.2564170	-0.0600583	-0.1293094	-0.2136085	-0.2568012	0.0574272	0.1246433
250.3500000	3073.0000000	0.0001648	0.0001673	0.0001661	0.0001479	-0.0001647	-0.0001707	-0.0001640	-0.0001494	0.2100776	0.2594340	0.1357059	0.0483738	-0.2109481	-0.2643431	-0.1337351	-0.0458293
251.9000000	122.2900009	0.0001774	0.0001801	0.0001799	0.0001601	-0.0001791	-0.0001801	-0.0001775	-0.0001614	0.2093003	0.2556591	0.0416110	-0.0375599	-0.2114871	-0.2529203	-0.0415821	0.0347807
253.3500000	-2873.0000000	0.0001688	0.0001731	0.0001723	0.0001533	-0.0001724	-0.0001750	-0.0001700	-0.0001544	0.2086317	0.2556079	-0.0427268	-0.1163064	-0.2120348	-0.2538836	0.0397228	0.1065550
255.1500000	3073.0000000	0.0001750	0.0001763	0.0001777	0.0001575	-0.0001757	-0.0001801	-0.0001746	-0.0001596	0.2071385	0.2551882	0.1179419	0.0306340	-0.2088770	-0.2556504	-0.1122844	-0.0281090
256.6000000	122.7799988	0.0001801	0.0001801	0.0001801	0.0001724	-0.0001801	-0.0001801	-0.0001801	-0.0001743	0.1942748	0.2357977	0.0389720	-0.0395963	-0.1931114	-0.2291046	-0.0375219	0.0334508
258.1500000	-2873.0000000	0.0001801	0.0001801	0.0001801	0.0001683	-0.0001801	-0.0001801	-0.0001801	-0.0001698	0.1993909	0.2406953	-0.0190718	-0.0997721	-0.1959352	-0.2321957	0.0178062	0.0839529
259.9500000	3073.0000000	0.0001801	0.0001801	0.0001801	0.0001758	-0.0001801	-0.0001801	-0.0001801	-0.0001787	0.1850196	0.2281511	0.0855765	0.0095062	-0.1859870	-0.2197912	-0.0792965	-0.0088126
261.4000000	122.9000015	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1664891	0.2038340	0.0344843	-0.0379051	-0.1644746	-0.1942234	-0.0308572	0.0286154
262.9500000	-2873.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1668317	0.2031734	0.0035273	-0.0743885	-0.1624016	-0.1930693	-0.0024425	0.0536423
264.7500000	3072.0000000	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1507800	0.1872565	0.0542476	-0.0103687	-0.1517772	-0.1768737	-0.0467735	0.0083431
266.2000000	122.1600037	0.0001801	0.0001801	0.0001801	0.0001801	-0.0001801	-0.0001801	-0.0001801	-0.0001801	0.1344749	0.1653043	0.0285911	-0.0318729	-0.1321521	-0.1550532	-0.0237048	0.0225045
